"zip","name","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","city","stabbr","cty_name"
"01611","CHERRY VALLEY, MA",,"G",250,"G",1580,"H",6952,28,"CHERRY VALLEY","MA","WORCESTER"
"01612","PAXTON, MA",,"G",716,"G",4234,"G",20044,68,"PAXTON","MA","WORCESTER"
"01613","WORCESTER, MA",,"G",367,"G",6210,"G",23737,23,"WORCESTER","MA","WORCESTER"
"01614","WORCESTER, MA","A","D",0,"D",0,"D",0,3,"WORCESTER","MA","WORCESTER"
"01615","WORCESTER, MA",,"G",994,"G",17247,"G",55489,9,"WORCESTER","MA","WORCESTER"
"01653","WORCESTER, MA","B","D",0,"D",0,"D",0,3,"WORCESTER","MA","WORCESTER"
"01655","WORCESTER, MA","B","S",0,"H",759,"H",3054,9,"WORCESTER","MA","WORCESTER"
"01701","FRAMINGHAM, MA",,"G",29510,"G",535269,"G",2067867,1159,"FRAMINGHAM","MA","MIDDLESEX"
"01702","FRAMINGHAM, MA",,"G",15100,"H",231293,"H",1004903,813,"FRAMINGHAM","MA","MIDDLESEX"
"01703","FRAMINGHAM, MA",,"G",17,"G",186,"G",761,5,"FRAMINGHAM","MA","MIDDLESEX"
"01704","FRAMINGHAM, MA","A","D",0,"D",0,"D",0,2,"FRAMINGHAM","MA","MIDDLESEX"
"01718","VILLAGE OF NAGOG WOODS, MA","A","D",0,"D",0,"D",0,2,"VILLAGE OF NAGOG WOODS","MA","MIDDLESEX"
"01719","BOXBOROUGH, MA",,"G",4192,"G",115661,"H",604227,142,"BOXBOROUGH","MA","MIDDLESEX"
"01720","ACTON, MA",,"G",7653,"G",97562,"G",406725,713,"ACTON","MA","MIDDLESEX"
"01721","ASHLAND, MA",,"G",4690,"G",44058,"G",184555,392,"ASHLAND","MA","MIDDLESEX"
"01730","BEDFORD, MA",,"G",16669,"G",404519,"G",1529332,528,"BEDFORD","MA","MIDDLESEX"
"01731","HANSCOM AFB, MA",,"H",904,"S",0,"H",72365,33,"HANSCOM AFB","MA","MIDDLESEX"
"01740","BOLTON, MA",,"G",711,"G",9576,"G",41085,112,"BOLTON","MA","WORCESTER"
"01741","CARLISLE, MA",,"G",542,"G",8397,"G",36835,109,"CARLISLE","MA","MIDDLESEX"
"01742","CONCORD, MA",,"G",10011,"H",169590,"H",671095,778,"CONCORD","MA","MIDDLESEX"
"01745","FAYVILLE, MA",,"H",176,"H",2703,"H",10691,21,"FAYVILLE","MA","WORCESTER"
"01746","HOLLISTON, MA",,"G",5707,"H",87274,"H",358177,387,"HOLLISTON","MA","MIDDLESEX"
"01747","HOPEDALE, MA",,"G",1492,"G",16934,"G",78977,145,"HOPEDALE","MA","WORCESTER"
"01748","HOPKINTON, MA",,"G",11297,"G",428954,"G",1498626,414,"HOPKINTON","MA","MIDDLESEX"
"01749","HUDSON, MA",,"G",7747,"G",87288,"G",345218,536,"HUDSON","MA","MIDDLESEX"
"01752","MARLBOROUGH, MA",,"G",30152,"G",634713,"G",2426587,1349,"MARLBOROUGH","MA","MIDDLESEX"
"01754","MAYNARD, MA",,"G",2469,"H",45117,"H",181615,263,"MAYNARD","MA","MIDDLESEX"
"01756","MENDON, MA",,"G",1038,"G",6981,"G",31963,144,"MENDON","MA","WORCESTER"
"01757","MILFORD, MA",,"G",14691,"G",209781,"G",823317,782,"MILFORD","MA","WORCESTER"
"01760","NATICK, MA",,"G",20290,"G",299753,"G",1212180,1320,"NATICK","MA","MIDDLESEX"
"01770","SHERBORN, MA",,"G",470,"G",4639,"G",21781,112,"SHERBORN","MA","MIDDLESEX"
"01772","SOUTHBOROUGH, MA",,"G",7142,"G",142033,"G",541500,329,"SOUTHBOROUGH","MA","WORCESTER"
"01773","LINCOLN, MA",,"G",1235,"G",16253,"G",71168,144,"LINCOLN","MA","MIDDLESEX"
"01775","STOW, MA",,"G",1110,"G",9409,"G",45471,150,"STOW","MA","MIDDLESEX"
"01776","SUDBURY, MA",,"G",6564,"G",96064,"G",389861,507,"SUDBURY","MA","MIDDLESEX"
"01778","WAYLAND, MA",,"G",2944,"G",29090,"G",123577,346,"WAYLAND","MA","MIDDLESEX"
"01784","WOODVILLE, MA",,"G",37,"G",290,"G",1302,5,"WOODVILLE","MA","MIDDLESEX"
"01801","WOBURN, MA",,"G",40659,"G",582713,"G",2460334,2010,"WOBURN","MA","MIDDLESEX"
"01803","BURLINGTON, MA",,"G",39280,"G",796321,"G",3165262,1441,"BURLINGTON","MA","MIDDLESEX"
"01805","BURLINGTON, MA","I","D",0,"D",0,"D",0,9,"BURLINGTON","MA","MIDDLESEX"
"01810","ANDOVER, MA",,"G",28983,"G",575306,"G",2228310,1025,"ANDOVER","MA","ESSEX"
"01812","ANDOVER, MA","A","D",0,"D",0,"D",0,1,"ANDOVER","MA","ESSEX"
"01815","WOBURN, MA","A","D",0,"D",0,"D",0,1,"WOBURN","MA","MIDDLESEX"
"01821","BILLERICA, MA",,"G",14291,"G",259015,"G",1005048,682,"BILLERICA","MA","MIDDLESEX"
"01822","BILLERICA, MA","C","D",0,"D",0,"D",0,1,"BILLERICA","MA","MIDDLESEX"
"01824","CHELMSFORD, MA",,"G",20656,"H",337539,"G",1331038,805,"CHELMSFORD","MA","MIDDLESEX"
"01826","DRACUT, MA",,"G",4261,"G",37067,"G",166567,539,"DRACUT","MA","MIDDLESEX"
"01827","DUNSTABLE, MA",,"H",141,"G",1002,"G",4878,45,"DUNSTABLE","MA","MIDDLESEX"
"01830","HAVERHILL, MA",,"G",7570,"G",64697,"G",270286,540,"HAVERHILL","MA","ESSEX"
"01831","HAVERHILL, MA",,"G",154,"G",1885,"G",6883,16,"HAVERHILL","MA","ESSEX"
"01832","HAVERHILL, MA",,"H",4371,"H",37708,"H",166259,295,"HAVERHILL","MA","ESSEX"
"01833","GEORGETOWN, MA",,"H",1827,"G",15618,"G",73385,191,"GEORGETOWN","MA","ESSEX"
"01834","GROVELAND, MA",,"G",872,"G",9338,"G",39060,119,"GROVELAND","MA","ESSEX"
"01835","HAVERHILL, MA",,"G",5422,"G",57250,"G",229790,287,"HAVERHILL","MA","ESSEX"
"01840","LAWRENCE, MA",,"G",5133,"G",38236,"G",158802,332,"LAWRENCE","MA","ESSEX"
"01841","LAWRENCE, MA",,"G",6886,"G",88776,"G",355476,321,"LAWRENCE","MA","ESSEX"
"01842","LAWRENCE, MA",,"G",199,"G",3000,"G",14304,22,"LAWRENCE","MA","ESSEX"
"01843","LAWRENCE, MA",,"G",8721,"G",104091,"G",410670,435,"LAWRENCE","MA","ESSEX"
"01844","METHUEN, MA",,"G",15592,"G",144909,"G",606687,890,"METHUEN","MA","ESSEX"
"01845","NORTH ANDOVER, MA",,"G",14510,"G",161902,"G",685526,855,"NORTH ANDOVER","MA","ESSEX"
"01850","LOWELL, MA",,"G",1457,"G",7278,"G",30895,107,"LOWELL","MA","MIDDLESEX"
"01851","LOWELL, MA",,"H",7546,"G",107553,"G",431128,437,"LOWELL","MA","MIDDLESEX"
"01852","LOWELL, MA",,"G",11731,"G",104005,"G",422291,746,"LOWELL","MA","MIDDLESEX"
"01853","LOWELL, MA",,"H",1134,"H",21912,"H",90970,20,"LOWELL","MA","MIDDLESEX"
"01854","LOWELL, MA",,"G",6824,"G",73808,"G",351170,299,"LOWELL","MA","MIDDLESEX"
"01860","MERRIMAC, MA",,"G",610,"G",4830,"G",20763,79,"MERRIMAC","MA","ESSEX"
"01862","NORTH BILLERICA, MA",,"G",8254,"G",109262,"G",434580,379,"NORTH BILLERICA","MA","MIDDLESEX"
"01863","NORTH CHELMSFORD, MA",,"G",2563,"G",30944,"G",153695,222,"NORTH CHELMSFORD","MA","MIDDLESEX"
"01864","NORTH READING, MA",,"G",6243,"G",140018,"G",437584,477,"NORTH READING","MA","MIDDLESEX"
"01865","NUTTING LAKE, MA",,"G",6,"H",28,"G",176,3,"NUTTING LAKE","MA","MIDDLESEX"
"01866","PINEHURST, MA",,"G",28,"G",165,"G",901,6,"PINEHURST","MA","MIDDLESEX"
"01867","READING, MA",,"H",7533,"H",88239,"H",363863,513,"READING","MA","MIDDLESEX"
"01876","TEWKSBURY, MA",,"G",13342,"G",194173,"G",853925,710,"TEWKSBURY","MA","MIDDLESEX"
"01879","TYNGSBORO, MA",,"G",3729,"G",27981,"G",118288,312,"TYNGSBORO","MA","MIDDLESEX"
"01880","WAKEFIELD, MA",,"G",12803,"G",217262,"G",807099,885,"WAKEFIELD","MA","MIDDLESEX"
"01885","WEST BOXFORD, MA",,"G",23,"G",213,"G",1320,11,"WEST BOXFORD","MA","ESSEX"
"01886","WESTFORD, MA",,"G",9820,"G",233453,"G",900442,577,"WESTFORD","MA","MIDDLESEX"
"01887","WILMINGTON, MA",,"G",17090,"G",284510,"G",1100837,756,"WILMINGTON","MA","MIDDLESEX"
"01888","WOBURN, MA",,"G",197,"G",3552,"G",16088,13,"WOBURN","MA","MIDDLESEX"
"01889","NORTH READING, MA","A","D",0,"D",0,"D",0,1,"NORTH READING","MA","MIDDLESEX"
"01890","WINCHESTER, MA",,"G",6422,"G",74654,"G",332258,568,"WINCHESTER","MA","MIDDLESEX"
"01901","LYNN, MA",,"G",6171,"G",64065,"G",247912,269,"LYNN","MA","ESSEX"
"01902","LYNN, MA",,"G",3610,"G",28167,"G",121651,387,"LYNN","MA","ESSEX"
"01903","LYNN, MA",,"G",45,"G",333,"G",1384,8,"LYNN","MA","ESSEX"
"01904","LYNN, MA",,"G",2262,"G",17772,"G",75472,269,"LYNN","MA","ESSEX"
"01905","LYNN, MA",,"H",3760,"H",37174,"H",155019,284,"LYNN","MA","ESSEX"
"01906","SAUGUS, MA",,"G",9460,"G",59610,"G",248753,760,"SAUGUS","MA","ESSEX"
"01907","SWAMPSCOTT, MA",,"G",2746,"G",18773,"G",83161,311,"SWAMPSCOTT","MA","ESSEX"
"01908","NAHANT, MA",,"G",365,"G",2332,"G",10336,52,"NAHANT","MA","ESSEX"
"01910","LYNN, MA","G","D",0,"D",0,"D",0,10,"LYNN","MA","ESSEX"
"01913","AMESBURY, MA",,"G",4132,"G",41793,"G",177773,403,"AMESBURY","MA","ESSEX"
"01915","BEVERLY, MA",,"G",20676,"G",246256,"G",996540,1235,"BEVERLY","MA","ESSEX"
"01921","BOXFORD, MA",,"G",1089,"H",12073,"H",54336,134,"BOXFORD","MA","ESSEX"
"01922","BYFIELD, MA",,"H",618,"H",7042,"H",30422,62,"BYFIELD","MA","ESSEX"
"01923","DANVERS, MA",,"G",27718,"G",303864,"G",1151996,1098,"DANVERS","MA","ESSEX"
"01929","ESSEX, MA",,"H",991,"G",8578,"G",45196,140,"ESSEX","MA","ESSEX"
"01930","GLOUCESTER, MA",,"H",9333,"H",127575,"H",573727,889,"GLOUCESTER","MA","ESSEX"
"01931","GLOUCESTER, MA",,"G",41,"G",204,"G",978,13,"GLOUCESTER","MA","ESSEX"
"01936","HAMILTON, MA",,"G",93,"G",840,"G",3557,16,"HAMILTON","MA","ESSEX"
"01937","HATHORNE, MA",,"H",54,"G",417,"G",1683,5,"HATHORNE","MA","ESSEX"
"01938","IPSWICH, MA",,"G",4694,"G",60950,"G",261676,385,"IPSWICH","MA","ESSEX"
"01940","LYNNFIELD, MA",,"G",3517,"G",45662,"G",188228,342,"LYNNFIELD","MA","ESSEX"
"01944","MANCHESTER, MA",,"G",1405,"G",15655,"G",68620,186,"MANCHESTER","MA","ESSEX"
"01945","MARBLEHEAD, MA",,"G",3660,"G",30776,"G",133540,535,"MARBLEHEAD","MA","ESSEX"
"01949","MIDDLETON, MA",,"G",3258,"G",37339,"G",145117,273,"MIDDLETON","MA","ESSEX"
"01950","NEWBURYPORT, MA",,"G",9798,"G",104426,"G",457836,766,"NEWBURYPORT","MA","ESSEX"
"01951","NEWBURY, MA",,"G",395,"G",2414,"G",12337,73,"NEWBURY","MA","ESSEX"
"01952","SALISBURY, MA",,"G",2471,"G",20813,"G",105262,272,"SALISBURY","MA","ESSEX"
"01960","PEABODY, MA",,"G",23378,"G",252805,"G",1047672,1412,"PEABODY","MA","ESSEX"
"01961","PEABODY, MA",,"G",437,"G",4844,"G",21312,29,"PEABODY","MA","ESSEX"
"01965","PRIDES CROSSING, MA","E","D",0,"D",0,"D",0,12,"PRIDES CROSSING","MA","ESSEX"
"01966","ROCKPORT, MA",,"G",638,"G",4963,"G",25988,193,"ROCKPORT","MA","ESSEX"
"01969","ROWLEY, MA",,"H",2335,"H",21731,"H",96277,202,"ROWLEY","MA","ESSEX"
"01970","SALEM, MA",,"H",16375,"H",169006,"H",715964,1125,"SALEM","MA","ESSEX"
"01982","SOUTH HAMILTON, MA",,"G",877,"G",7108,"G",32754,139,"SOUTH HAMILTON","MA","ESSEX"
"01983","TOPSFIELD, MA",,"H",1770,"G",21155,"G",94865,255,"TOPSFIELD","MA","ESSEX"
"01984","WENHAM, MA",,"G",1490,"G",7346,"G",32539,86,"WENHAM","MA","ESSEX"
"01985","WEST NEWBURY, MA",,"G",1149,"G",12678,"G",54793,77,"WEST NEWBURY","MA","ESSEX"
"02018","ACCORD, MA",,"G",67,"G",1499,"G",6651,5,"ACCORD","MA","PLYMOUTH"
"02019","BELLINGHAM, MA",,"G",5952,"G",50782,"G",208210,368,"BELLINGHAM","MA","NORFOLK"
"02020","BRANT ROCK, MA",,"H",147,"H",632,"H",3056,14,"BRANT ROCK","MA","PLYMOUTH"
"02021","CANTON, MA",,"G",21086,"G",397202,"G",1487410,892,"CANTON","MA","NORFOLK"
"02025","COHASSET, MA",,"G",2217,"G",16681,"G",72449,260,"COHASSET","MA","NORFOLK"
"02026","DEDHAM, MA",,"G",15330,"G",163755,"G",660161,868,"DEDHAM","MA","NORFOLK"
"02027","DEDHAM, MA",,"G",222,"G",2196,"G",9856,17,"DEDHAM","MA","NORFOLK"
"02030","DOVER, MA",,"G",369,"G",4778,"G",22577,112,"DOVER","MA","NORFOLK"
"02032","EAST WALPOLE, MA",,"G",1967,"G",18878,"G",77435,115,"EAST WALPOLE","MA","NORFOLK"
"02035","FOXBORO, MA",,"G",13130,"G",163659,"G",642698,595,"FOXBORO","MA","NORFOLK"
"02038","FRANKLIN, MA",,"G",13733,"G",154128,"G",620281,811,"FRANKLIN","MA","NORFOLK"
"02040","GREENBUSH, MA",,"G",23,"G",254,"G",1221,9,"GREENBUSH","MA","PLYMOUTH"
"02041","GREEN HARBOR, MA","C","D",0,"D",0,"D",0,10,"GREEN HARBOR","MA","PLYMOUTH"
"02043","HINGHAM, MA",,"G",12051,"G",148972,"G",589026,842,"HINGHAM","MA","PLYMOUTH"
"02045","HULL, MA",,"G",953,"G",6116,"G",27656,157,"HULL","MA","PLYMOUTH"
"02047","HUMAROCK, MA",,"H",46,"G",326,"G",1253,13,"HUMAROCK","MA","PLYMOUTH"
"02048","MANSFIELD, MA",,"G",11634,"H",195566,"H",923781,578,"MANSFIELD","MA","BRISTOL"
"02050","MARSHFIELD, MA",,"G",4547,"G",38236,"G",171763,506,"MARSHFIELD","MA","PLYMOUTH"
"02051","MARSHFIELD HILLS, MA","B","S",0,"H",166,"H",663,9,"MARSHFIELD HILLS","MA","PLYMOUTH"
"02052","MEDFIELD, MA",,"G",2356,"G",19530,"G",83965,309,"MEDFIELD","MA","NORFOLK"
"02053","MEDWAY, MA",,"G",2870,"G",27182,"G",113168,283,"MEDWAY","MA","NORFOLK"
"02054","MILLIS, MA",,"G",1332,"G",8884,"G",39581,175,"MILLIS","MA","NORFOLK"
"02056","NORFOLK, MA",,"G",1656,"G",16132,"G",71600,215,"NORFOLK","MA","NORFOLK"
"02059","NORTH MARSHFIELD, MA",,"G",7,"G",58,"G",298,5,"NORTH MARSHFIELD","MA","PLYMOUTH"
"02060","NORTH SCITUATE, MA",,"G",222,"G",3851,"G",19273,12,"NORTH SCITUATE","MA","PLYMOUTH"
"02061","NORWELL, MA",,"H",9618,"H",134557,"H",573676,529,"NORWELL","MA","PLYMOUTH"
"02062","NORWOOD, MA",,"G",25163,"G",381546,"G",1457828,1270,"NORWOOD","MA","NORFOLK"
"02065","OCEAN BLUFF, MA","A","S",0,"S",0,"G",360,3,"OCEAN BLUFF","MA","PLYMOUTH"
"02066","SCITUATE, MA",,"G",2327,"G",16565,"G",77653,347,"SCITUATE","MA","PLYMOUTH"
"02067","SHARON, MA",,"G",2478,"G",25028,"G",112172,386,"SHARON","MA","NORFOLK"
"02070","SHELDONVILLE, MA",,"G",21,"G",184,"G",830,4,"SHELDONVILLE","MA","NORFOLK"
"02071","SOUTH WALPOLE, MA",,"H",79,"G",726,"G",3765,17,"SOUTH WALPOLE","MA","NORFOLK"
"02072","STOUGHTON, MA",,"G",11770,"G",130494,"G",535797,867,"STOUGHTON","MA","NORFOLK"
"02081","WALPOLE, MA",,"G",6268,"G",66694,"G",274020,585,"WALPOLE","MA","NORFOLK"
"02090","WESTWOOD, MA",,"G",10336,"G",230078,"G",739749,430,"WESTWOOD","MA","NORFOLK"
"02093","WRENTHAM, MA",,"G",5551,"G",34852,"G",153783,413,"WRENTHAM","MA","NORFOLK"
"02108","BOSTON, MA",,"G",26072,"G",552349,"G",1758118,1126,"BOSTON","MA","SUFFOLK"
"02109","BOSTON, MA",,"G",62166,"G",2089640,"G",7528809,1297,"BOSTON","MA","SUFFOLK"
"02110","BOSTON, MA",,"G",47279,"G",1806908,"G",5981867,1712,"BOSTON","MA","SUFFOLK"
"02111","BOSTON, MA",,"H",33337,"H",779033,"H",2510152,884,"BOSTON","MA","SUFFOLK"
"02112","BOSTON, MA",,"G",633,"G",1739,"G",6021,7,"BOSTON","MA","SUFFOLK"
"02113","BOSTON, MA",,"G",1978,"H",15875,"G",71462,184,"BOSTON","MA","SUFFOLK"
"02114","BOSTON, MA",,"H",39444,"H",716036,"H",2880491,654,"BOSTON","MA","SUFFOLK"
"02115","BOSTON, MA",,"H",56939,"H",778220,"H",3165317,600,"BOSTON","MA","SUFFOLK"
"02116","BOSTON, MA",,"G",50605,"G",1327190,"G",4523494,1960,"BOSTON","MA","SUFFOLK"
"02117","BOSTON, MA","G","D",0,"D",0,"D",0,14,"BOSTON","MA","SUFFOLK"
"02118","BOSTON, MA",,"G",16117,"G",211027,"G",870863,750,"BOSTON","MA","SUFFOLK"
"02119","ROXBURY, MA",,"G",6625,"G",84956,"G",341176,404,"ROXBURY","MA","SUFFOLK"
"02120","ROXBURY CROSSING, MA",,"H",3438,"H",37554,"H",157672,155,"ROXBURY CROSSING","MA","SUFFOLK"
"02121","DORCHESTER, MA",,"G",1771,"G",12614,"G",55993,176,"DORCHESTER","MA","SUFFOLK"
"02122","DORCHESTER, MA",,"G",6784,"G",61232,"G",261043,458,"DORCHESTER","MA","SUFFOLK"
"02123","BOSTON, MA","C","D",0,"D",0,"D",0,5,"BOSTON","MA","SUFFOLK"
"02124","DORCHESTER CENTER, MA",,"G",5883,"G",49847,"G",200516,543,"DORCHESTER CENTER","MA","SUFFOLK"
"02125","DORCHESTER, MA",,"G",9858,"G",127937,"G",505789,426,"DORCHESTER","MA","SUFFOLK"
"02126","MATTAPAN, MA",,"G",1901,"G",14532,"G",58425,210,"MATTAPAN","MA","SUFFOLK"
"02127","BOSTON, MA",,"G",9636,"G",138542,"G",526606,622,"BOSTON","MA","SUFFOLK"
"02128","BOSTON, MA",,"G",21593,"G",237992,"G",936460,698,"BOSTON","MA","SUFFOLK"
"02129","CHARLESTOWN, MA",,"G",8548,"H",122852,"H",514364,453,"CHARLESTOWN","MA","SUFFOLK"
"02130","JAMAICA PLAIN, MA",,"G",13818,"G",306879,"G",825408,636,"JAMAICA PLAIN","MA","SUFFOLK"
"02131","ROSLINDALE, MA",,"H",5403,"H",47344,"H",193886,409,"ROSLINDALE","MA","SUFFOLK"
"02132","WEST ROXBURY, MA",,"G",5947,"G",53922,"G",224599,484,"WEST ROXBURY","MA","SUFFOLK"
"02133","BOSTON, MA","B","S",0,"H",124,"H",511,4,"BOSTON","MA","SUFFOLK"
"02134","ALLSTON, MA",,"G",9726,"G",123205,"G",498747,535,"ALLSTON","MA","SUFFOLK"
"02135","BRIGHTON, MA",,"G",16030,"G",203647,"G",794776,720,"BRIGHTON","MA","SUFFOLK"
"02136","HYDE PARK, MA",,"G",4070,"G",40494,"G",175193,417,"HYDE PARK","MA","SUFFOLK"
"02137","READVILLE, MA",,"G",66,"G",831,"G",3673,11,"READVILLE","MA","SUFFOLK"
"02138","CAMBRIDGE, MA",,"H",48061,"H",600135,"H",2599712,1134,"CAMBRIDGE","MA","MIDDLESEX"
"02139","CAMBRIDGE, MA",,"G",45991,"G",1065345,"G",4352243,1039,"CAMBRIDGE","MA","MIDDLESEX"
"02140","CAMBRIDGE, MA",,"G",8214,"G",175839,"G",652143,486,"CAMBRIDGE","MA","MIDDLESEX"
"02141","CAMBRIDGE, MA",,"G",8816,"G",131466,"G",532310,473,"CAMBRIDGE","MA","MIDDLESEX"
"02142","CAMBRIDGE, MA",,"G",16418,"G",528530,"G",1827124,500,"CAMBRIDGE","MA","MIDDLESEX"
"02143","SOMERVILLE, MA",,"G",9830,"G",96546,"G",401848,582,"SOMERVILLE","MA","MIDDLESEX"
"02144","SOMERVILLE, MA",,"G",4389,"G",47217,"G",211230,415,"SOMERVILLE","MA","MIDDLESEX"
"02145","SOMERVILLE, MA",,"G",3797,"G",36519,"G",157723,327,"SOMERVILLE","MA","MIDDLESEX"
"02148","MALDEN, MA",,"G",12405,"G",115539,"G",458250,937,"MALDEN","MA","MIDDLESEX"
"02149","EVERETT, MA",,"G",10763,"G",132658,"G",527538,703,"EVERETT","MA","MIDDLESEX"
"02150","CHELSEA, MA",,"G",12241,"G",110132,"G",473156,658,"CHELSEA","MA","SUFFOLK"
"02151","REVERE, MA",,"G",6862,"G",47166,"G",197854,703,"REVERE","MA","SUFFOLK"
"02152","WINTHROP, MA",,"G",1559,"G",9936,"G",45003,253,"WINTHROP","MA","SUFFOLK"
"02153","MEDFORD, MA",,"H",67,"H",367,"H",1637,6,"MEDFORD","MA","MIDDLESEX"
"02155","MEDFORD, MA",,"G",17296,"H",210026,"H",830557,1123,"MEDFORD","MA","MIDDLESEX"
"02156","WEST MEDFORD, MA","B","D",0,"D",0,"D",0,3,"WEST MEDFORD","MA","MIDDLESEX"
"02163","BOSTON, MA",,"H",324,"H",2782,"H",12293,29,"BOSTON","MA","SUFFOLK"
"02169","QUINCY, MA",,"G",28709,"G",373649,"G",1487911,1494,"QUINCY","MA","NORFOLK"
"02170","QUINCY, MA",,"G",16481,"G",63638,"G",268433,237,"QUINCY","MA","NORFOLK"
"02171","QUINCY, MA",,"H",10891,"H",240519,"H",786104,364,"QUINCY","MA","NORFOLK"
"02176","MELROSE, MA",,"G",5342,"G",51121,"G",218831,484,"MELROSE","MA","MIDDLESEX"
"02180","STONEHAM, MA",,"G",7090,"G",65478,"G",281318,607,"STONEHAM","MA","MIDDLESEX"
"02184","BRAINTREE, MA",,"G",28449,"G",346815,"G",1385806,1479,"BRAINTREE","MA","NORFOLK"
"02185","BRAINTREE, MA","B","D",0,"D",0,"D",0,10,"BRAINTREE","MA","NORFOLK"
"02186","MILTON, MA",,"G",4517,"G",38065,"G",167396,410,"MILTON","MA","NORFOLK"
"02187","MILTON VILLAGE, MA",,"G",32,"G",365,"G",1519,8,"MILTON VILLAGE","MA","NORFOLK"
"02188","WEYMOUTH, MA",,"G",3343,"G",24696,"G",104948,299,"WEYMOUTH","MA","NORFOLK"
"02189","EAST WEYMOUTH, MA",,"G",5488,"G",77046,"G",321506,405,"EAST WEYMOUTH","MA","NORFOLK"
"02190","SOUTH WEYMOUTH, MA",,"G",7131,"G",87797,"G",382358,364,"SOUTH WEYMOUTH","MA","NORFOLK"
"02191","NORTH WEYMOUTH, MA",,"G",1003,"G",6974,"G",29557,123,"NORTH WEYMOUTH","MA","NORFOLK"
"02196","BOSTON, MA","A","D",0,"D",0,"D",0,2,"BOSTON","MA","SUFFOLK"
"02199","BOSTON, MA",,"G",20658,"H",706781,"G",2230111,258,"BOSTON","MA","SUFFOLK"
"02201","BOSTON, MA","B","D",0,"D",0,"D",0,5,"BOSTON","MA","SUFFOLK"
"02203","BOSTON, MA",,"G",50,"G",511,"G",1917,9,"BOSTON","MA","SUFFOLK"
"02205","BOSTON, MA",,"G",536,"G",3879,"G",16690,20,"BOSTON","MA","SUFFOLK"
"02210","BOSTON, MA",,"G",29459,"G",693498,"G",2823057,830,"BOSTON","MA","SUFFOLK"
"02211","BOSTON, MA","A","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02212","BOSTON, MA","B","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02215","BOSTON, MA",,"H",52247,"H",710259,"H",2997727,579,"BOSTON","MA","SUFFOLK"
"02217","BOSTON, MA","B","D",0,"D",0,"D",0,3,"BOSTON","MA","SUFFOLK"
"02222","BOSTON, MA","A","S",0,"H",151,"G",508,5,"BOSTON","MA","SUFFOLK"
"02228","EAST BOSTON, MA","A","D",0,"D",0,"D",0,2,"EAST BOSTON","MA","SUFFOLK"
"02238","CAMBRIDGE, MA","G","D",0,"D",0,"D",0,22,"CAMBRIDGE","MA","MIDDLESEX"
"02269","QUINCY, MA",,"G",1218,"G",21334,"G",82658,22,"QUINCY","MA","NORFOLK"
"02283","BOSTON, MA","B","D",0,"D",0,"D",0,4,"BOSTON","MA","SUFFOLK"
"02297","BOSTON, MA","A","D",0,"D",0,"D",0,1,"BOSTON","MA","SUFFOLK"
"02301","BROCKTON, MA",,"G",24008,"G",233013,"G",963906,1324,"BROCKTON","MA","PLYMOUTH"
"02302","BROCKTON, MA",,"G",6316,"G",69059,"G",289967,358,"BROCKTON","MA","PLYMOUTH"
"02303","BROCKTON, MA",,"H",382,"H",3971,"H",18697,14,"BROCKTON","MA","PLYMOUTH"
"02304","BROCKTON, MA","A","D",0,"D",0,"D",0,3,"BROCKTON","MA","PLYMOUTH"
"02305","BROCKTON, MA","B","D",0,"D",0,"D",0,5,"BROCKTON","MA","PLYMOUTH"
"02322","AVON, MA",,"G",4700,"G",57616,"G",243757,229,"AVON","MA","NORFOLK"
"02324","BRIDGEWATER, MA",,"G",4904,"G",40356,"G",184065,462,"BRIDGEWATER","MA","PLYMOUTH"
"02325","BRIDGEWATER, MA",,"G",24,"G",112,"G",443,3,"BRIDGEWATER","MA","PLYMOUTH"
"02327","BRYANTVILLE, MA",,"G",129,"G",193,"G",889,9,"BRYANTVILLE","MA","PLYMOUTH"
"02330","CARVER, MA",,"G",1256,"G",10346,"G",44709,176,"CARVER","MA","PLYMOUTH"
"02331","DUXBURY, MA",,"G",171,"G",1421,"G",6254,37,"DUXBURY","MA","PLYMOUTH"
"02332","DUXBURY, MA",,"H",1975,"G",19844,"G",86674,294,"DUXBURY","MA","PLYMOUTH"
"02333","EAST BRIDGEWATER, MA",,"G",2118,"G",15686,"G",72833,239,"EAST BRIDGEWATER","MA","PLYMOUTH"
"02334","EASTON, MA",,"H",243,"G",1898,"G",7691,22,"EASTON","MA","BRISTOL"
"02337","ELMWOOD, MA","A","D",0,"D",0,"D",0,2,"ELMWOOD","MA","PLYMOUTH"
"02338","HALIFAX, MA",,"G",955,"G",6953,"G",30654,107,"HALIFAX","MA","PLYMOUTH"
"02339","HANOVER, MA",,"G",7017,"G",57631,"G",245558,615,"HANOVER","MA","PLYMOUTH"
"02340","HANOVER, MA","A","D",0,"D",0,"D",0,2,"HANOVER","MA","PLYMOUTH"
"02341","HANSON, MA",,"G",1310,"G",9661,"G",42796,166,"HANSON","MA","PLYMOUTH"
"02343","HOLBROOK, MA",,"G",2376,"G",22613,"G",105842,247,"HOLBROOK","MA","NORFOLK"
"02344","MIDDLEBORO, MA","C","D",0,"D",0,"D",0,1,"MIDDLEBORO","MA","PLYMOUTH"
